Account ID,Full Account ID,Full User ID,Owner AMA / AUM,Connect 2021 from Opty,Connect 2021,Connect 2020 from Opty,Connect 2020,Connect 2019,Account Currency,JUNO Account ID,Kaseya Market Segment,Auto Renewal Op Out,# of Closed Won Opportunities,Account Record Type,Type,Last Activity,Last Modified Date
0013a00001bszhf,0013a00001bszhfAAA,0054w00000AWViUAAX,AUM,0,0,0,0,0,USD,7745,MSP,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001bt1tt,0013a00001bt1ttAAA,0053a00000OnYJTAA3,AUM,0,0,0,0,0,USD,1332414004199583,MSP,0,8,End User,Customer,1/18/2022,2/10/2022
0013a00001bt1yy,0013a00001bt1yyAAA,005f100000IUgsUAAT,AMA,0,0,0,0,0,USD,7257,MSP,0,21,End User,Customer,2/4/2022,2/10/2022
0013a00001bt2J9,0013a00001bt2J9AAI,0053a00000K4DHLAA3,,0,0,0,0,0,USD,7758,MSP,0,0,End User,Prospect,7/3/2020,10/29/2021
0013a00001bt2Zv,0013a00001bt2ZvAAI,0054w00000AWTxXAAX,AUM,0,0,0,0,0,USD,7782,General Business,0,3,End User,Customer,2/17/2022,2/10/2022
0013a00001bt3Gp,0013a00001bt3GpAAI,0053a00000OKYuhAAH,AMA,0,0,1,1,0,USD,10357,MSP,0,4,End User,Customer,1/19/2022,2/10/2022
0013a00001bt63z,0013a00001bt63zAAA,0054w00000AR21RAAT,AUM,0,0,0,0,0,USD,9573,General Business,0,2,End User,Customer,1/19/2022,2/10/2022
0013a00001bt6Bt,0013a00001bt6BtAAI,0053a00000OnYJTAA3,AUM,0,0,0,0,0,USD,1330685555818651,MSP,0,3,End User,Customer,1/18/2022,2/9/2022
0013a00001bt6be,0013a00001bt6beAAA,0054w00000AWVg4AAH,AUM,0,0,0,0,0,USD,7808,MSP,0,1,End User,Customer,1/26/2022,2/10/2022
0013a00001bt6bt,0013a00001bt6btAAA,0054w00000AR21qAAD,AUM,0,0,0,0,0,USD,7974,MSP,0,2,End User,Customer,1/19/2022,2/10/2022
0013a00001bt6hE,0013a00001bt6hEAAQ,0054w00000AWUTsAAP,AUM,0,0,0,0,0,USD,10483,MSP,0,6,End User,Customer,7/21/2022,2/10/2022
0013a00001bt7fh,0013a00001bt7fhAAA,0053a00000Oc4rxAAB,AMA,0,0,1,1,0,USD,4243,MSP,0,9,End User,Customer,1/19/2022,2/10/2022
0013a00001bt7qF,0013a00001bt7qFAAQ,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,7738,MSP,0,1,End User,Prospect,1/28/2022,2/10/2022
0013a00001bt883,0013a00001bt883AAA,0054w00000AR1dtAAD,AUM,0,0,0,0,0,USD,1321203380371601,MSP,0,1,End User,Customer,2/8/2022,2/9/2022
0013a00001bt8HK,0013a00001bt8HKAAY,0054w00000AWOcAAAX,AUM,0,0,0,0,0,USD,7746,MSP,1,2,End User,Customer,1/19/2022,11/16/2021
0013a00001bt8TV,0013a00001bt8TVAAY,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,7812,MSP,0,6,End User,Customer,1/19/2022,2/10/2022
0013a00001btBwj,0013a00001btBwjAAE,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1361780462305475,MSP,0,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btByQ,0013a00001btByQAAU,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1322305902297235,MSP,0,1,End User,Customer,12/10/2021,8/20/2021
0013a00001btCNw,0013a00001btCNwAAM,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,7820,MSP,0,1,End User,Customer,2/2/2022,2/10/2022
0013a00001btD3O,0013a00001btD3OAAU,0054w00000AR2gdAAD,AUM,0,0,0,0,0,USD,7757,MSP,0,0,Reseller,Customer,10/29/2021,10/30/2021
0013a00001btDIM,0013a00001btDIMAA2,0054w00000AWKY4AAP,AUM,0,0,0,0,0,USD,7747,MSP,0,4,End User,Customer,2/1/2022,2/10/2022
0013a00001btEmM,0013a00001btEmMAAU,0053a00000Pei4zAAB,AUM,0,0,0,0,0,USD,7749,MSP,0,12,End User,Customer,2/8/2022,2/10/2022
0013a00001btI8E,0013a00001btI8EAAU,0054w00000AQyUzAAL,AUM,0,0,0,0,0,USD,1329228157304985,MSP,0,1,End User,Customer,2/2/2022,11/15/2021
0013a00001btIAP,0013a00001btIAPAA2,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1328046081228951,MSP,0,0,End User,Prospect,9/27/2019,8/20/2021
0013a00001btIAe,0013a00001btIAeAAM,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1327948173967510,MSP,0,0,End User,Prospect,,8/20/2021
0013a00001btIFP,0013a00001btIFPAA2,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1329192071119000,MSP,0,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btKNp,0013a00001btKNpAAM,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,1330016187646106,MSP,0,3,End User,Customer,10/26/2021,2/9/2022
0013a00001btKTi,0013a00001btKTiAAM,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,7805,MSP,0,3,End User,Customer,1/19/2022,2/10/2022
0013a00001btKin,0013a00001btKinAAE,0054w00000AWTxXAAX,AUM,0,0,0,0,0,USD,7761,MSP,0,1,End User,Customer,1/25/2022,2/10/2022
0013a00001btKm6,0013a00001btKm6AAE,0054w00000AWKXpAAP,AUM,0,0,0,0,0,USD,7779,MSP,0,2,End User,Customer,1/19/2022,2/10/2022
0013a00001btLMR,0013a00001btLMRAA2,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1337969549918377,MSP,0,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btLPL,0013a00001btLPLAA2,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1330801280041116,MSP,0,3,End User,Customer,12/10/2021,2/9/2022
0013a00001btLQT,0013a00001btLQTAA2,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1333733293785252,MSP,1,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btLbL,0013a00001btLbLAAU,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1331413233795230,MSP,0,1,End User,Customer,12/10/2021,8/20/2021
0013a00001btLcO,0013a00001btLcOAAU,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1333550896873633,MSP,1,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btLkh,0013a00001btLkhAAE,0054w00000AWJkdAAH,AUM,0,0,0,0,0,USD,7777,MSP,0,1,End User,Customer,2/10/2022,2/10/2022
0013a00001btLpD,0013a00001btLpDAAU,0054w00000AR30tAAD,AUM,0,0,0,0,0,CAD,7768,MSP,0,2,End User,Customer,1/24/2022,2/10/2022
0013a00001btLqL,0013a00001btLqLAAU,0054w00000AR21qAAD,AUM,0,0,0,0,0,USD,7803,MSP,0,4,End User,Customer,1/19/2022,2/10/2022
0013a00001btLty,0013a00001btLtyAAE,005f100000IUgsUAAT,AMA,0,0,1,1,0,USD,7858,MSP,0,11,End User,Customer,1/19/2022,2/10/2022
0013a00001btM0L,0013a00001btM0LAAU,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,7770,MSP,0,15,End User,Customer,2/8/2022,2/10/2022
0013a00001btM14,0013a00001btM14AAE,0054w00000AR2rDAAT,AMA,0,0,0,0,0,USD,7973,MSP,0,7,End User,Customer,12/8/2021,2/10/2022
0013a00001btM1E,0013a00001btM1EAAU,0054w00000AR2rDAAT,AMA,0,0,0,0,0,USD,8101,MSP,0,3,End User,Customer,12/29/2021,2/10/2022
0013a00001btM3G,0013a00001btM3GAAU,0054w00000AWTxcAAH,AUM,0,0,0,0,0,USD,9487,MSP,0,3,End User,Customer,1/19/2022,2/10/2022
0013a00001btM4S,0013a00001btM4SAAU,0054w00000AR2pRAAT,AUM,0,0,0,0,0,USD,7813,MSP,0,6,End User,Customer,1/19/2022,2/10/2022
0013a00001btM6d,0013a00001btM6dAAE,0053a00000K4DHLAA3,,0,0,0,0,0,USD,7771,MSP,0,0,End User,Customer,8/9/2021,8/20/2021
0013a00001btM7H,0013a00001btM7HAAU,0054w00000AWOblAAH,AMA,0,0,1,1,0,USD,8160,MSP,0,6,End User,Customer,1/26/2022,2/10/2022
0013a00001btM93,0013a00001btM93AAE,0054w00000AWX1NAAX,AUM,0,0,0,0,0,USD,7773,MSP,0,1,End User,Customer,2/2/2022,2/10/2022
0013a00001btMAV,0013a00001btMAVAA2,005f100000HI8ajAAD,AMA,0,0,0,0,0,USD,11561,General Business,0,6,End User,Customer,11/5/2021,2/10/2022
0013a00001btMHb,0013a00001btMHbAAM,005f100000HHihyAAD,AUM,0,0,0,0,0,USD,7775,MSP,0,2,End User,Customer,1/10/2022,2/10/2022
0013a00001btNGL,0013a00001btNGLAA2,005j000000C0Vd6AAF,AUM,0,0,0,0,0,EUR,9360,MSP,1,0,End User,Customer,2/7/2022,12/28/2021
0013a00001btNoY,0013a00001btNoYAAU,0054w00000AWSEvAAP,AUM,0,0,0,0,0,USD,7815,MSP,0,1,End User,Customer,2/3/2022,2/10/2022
0013a00001btNyn,0013a00001btNynAAE,0054w00000AR21qAAD,AUM,0,0,0,0,0,USD,8131,MSP,0,3,End User,Customer,2/1/2022,2/10/2022
0013a00001btO2X,0013a00001btO2XAAU,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,7776,MSP,0,4,End User,Customer,1/27/2022,2/10/2022
0013a00001btOEc,0013a00001btOEcAAM,0054w00000AWKY4AAP,AUM,0,0,0,0,0,USD,9402,MSP,0,1,End User,Customer,1/31/2022,2/10/2022
0013a00001btOFv,0013a00001btOFvAAM,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,7800,MSP,0,5,End User,Customer,2/8/2022,2/10/2022
0013a00001btOLj,0013a00001btOLjAAM,0054w00000AWX2LAAX,AUM,0,0,0,0,0,USD,7824,MSP,0,6,End User,Customer,2/10/2022,2/10/2022
0013a00001btOPC,0013a00001btOPCAA2,0054w00000AWOe1AAH,AMA,0,0,1,1,0,USD,10457,MSP,0,6,End User,Customer,3/2/2022,2/10/2022
0013a00001btP5P,0013a00001btP5PAAU,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1333581515767970,MSP,0,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btP6D,0013a00001btP6DAAU,0053a00000K4fGuAAJ,AMA,0,0,0,0,0,GBP,1492093802807534,MSP,1,3,End User,Partner,10/26/2021,2/9/2022
0013a00001btPAo,0013a00001btPAoAAM,005f100000H9wgZAAR,AMA,0,0,0,0,0,EUR,1380631025991903,MSP,1,1,End User,Customer,1/18/2022,2/9/2022
0013a00001btPRj,0013a00001btPRjAAM,0054w00000AR2pRAAT,AUM,0,0,0,0,0,USD,7789,MSP,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001btQC2,0013a00001btQC2AAM,0053a00000OnipPAAR,AMA,0,0,1,1,0,USD,2997,MSP,0,15,End User,Customer,2/3/2022,2/10/2022
0013a00001btSBc,0013a00001btSBcAAM,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1338126948335787,MSP,0,0,End User,Prospect,,8/20/2021
0013a00001btTL9,0013a00001btTL9AAM,0054w00000AR0oCAAT,AUM,0,0,0,0,0,USD,7797,MSP,0,7,End User,Customer,2/9/2022,2/10/2022
0013a00001btTcu,0013a00001btTcuAAE,0053a00000Q8txVAAR,AUM,0,0,0,0,0,USD,7792,MSP,0,6,End User,Customer,1/19/2022,2/10/2022
0013a00001btTgw,0013a00001btTgwAAE,0054w00000AR30tAAD,AUM,0,0,0,0,0,USD,7846,MSP,0,1,End User,Customer,1/24/2022,2/10/2022
0013a00001btTmu,0013a00001btTmuAAE,0053a00000OcrnkAAB,AUM,0,0,0,0,0,USD,7791,MSP,0,1,End User,Customer,2/3/2022,11/24/2021
0013a00001btTvr,0013a00001btTvrAAE,0054w00000AWX2LAAX,AUM,0,0,0,0,0,USD,7848,MSP,0,2,End User,Customer,1/19/2022,12/27/2021
0013a00001btVaY,0013a00001btVaYAAU,0054w00000AWKwaAAH,AUM,0,0,0,0,0,USD,7986,MSP,0,1,End User,Customer,12/8/2021,12/7/2021
0013a00001btX5A,0013a00001btX5AAAU,0053a00000Pei4zAAB,AUM,0,0,0,0,0,USD,9378,MSP,0,24,Reseller,Customer,2/10/2022,2/10/2022
0013a00001btZZA,0013a00001btZZAAA2,0054w00000AR0kUAAT,AUM,0,0,0,0,0,GBP,1352284439101621,MSP,0,2,End User,Customer,1/18/2022,2/9/2022
0013a00001btb1X,0013a00001btb1XAAQ,0053a00000POk5iAAD,AUM,0,0,0,0,0,USD,7900,MSP,0,8,End User,Customer,2/10/2022,2/10/2022
0013a00001btbDZ,0013a00001btbDZAAY,005f100000HIKqoAAH,AMA,0,0,0,0,0,USD,7943,MSP,0,0,End User,Prospect,1/19/2022,11/5/2021
0013a00001bted5,0013a00001bted5AAA,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1348102906151089,MSP,0,1,End User,Customer,12/10/2021,2/9/2022
0013a00001btedj,0013a00001btedjAAA,0053a00000K45ZlAAJ,,0,0,0,0,0,USD,1343461144166574,MSP,0,3,End User,Customer,12/10/2021,2/9/2022
0013a00001btf4d,0013a00001btf4dAAA,0054w00000AR3YHAA1,AUM,0,0,0,0,0,USD,11131,MSP,0,1,End User,Customer,1/31/2022,2/10/2022
0013a00001btfI6,0013a00001btfI6AAI,0054w00000AR30tAAD,AUM,0,0,0,0,0,USD,10744,Healthcare,1,3,End User,Customer,2/10/2022,2/10/2022
0013a00001btfP2,0013a00001btfP2AAI,0053a00000K45m6AAB,,0,0,0,0,0,USD,4735,MSP,0,0,End User,Prospect,,6/5/2020
0013a00001btfca,0013a00001btfcaAAA,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,8050,General Business,0,6,End User,Customer,2/1/2022,2/10/2022
0013a00001btfpC,0013a00001btfpCAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1181952988856574,MSP,0,0,End User,Prospect,4/13/2020,8/20/2021
0013a00001btfrh,0013a00001btfrhAAA,0054w00000AWVgdAAH,AUM,0,0,0,0,0,USD,10576,General Business,0,8,End User,Customer,2/8/2022,2/10/2022
0013a00001btfsx,0013a00001btfsxAAA,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,10909,General Business,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001btfue,0013a00001btfueAAA,005j000000Ecf43AAB,AUM,0,0,0,0,0,NZD,2238098948360242,Channel,0,1,Reseller,Customer,2/10/2022,2/10/2022
0013a00001btfwN,0013a00001btfwNAAQ,0053a00000OnipPAAR,AMA,0,0,0,0,0,USD,11605,MSP,0,9,End User,Customer,2/9/2022,2/10/2022
0013a00001btfxf,0013a00001btfxfAAA,0054w00000AWVgdAAH,AUM,0,0,0,0,0,USD,10594,General Business,0,2,End User,Customer,2/2/2022,2/10/2022
0013a00001btfz0,0013a00001btfz0AAA,0054w00000AWX1NAAX,AUM,0,0,0,0,0,USD,2482,MSP,0,6,End User,Customer,2/4/2022,2/10/2022
0013a00001btg5C,0013a00001btg5CAAQ,0054w00000AR3YHAA1,AUM,0,0,0,0,0,USD,7953,Channel,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001btgD3,0013a00001btgD3AAI,0054w00000AWUTxAAP,AUM,0,0,0,0,0,USD,10785,General Business,0,3,End User,Customer,1/19/2022,2/10/2022
0013a00001btgGZ,0013a00001btgGZAAY,0054w00000AWKDBAA5,AUM,0,0,0,0,0,USD,11850,General Business,0,6,End User,Customer,1/27/2022,2/10/2022
0013a00001btgHH,0013a00001btgHHAAY,005j000000D4qvIAAR,,0,0,0,0,0,USD,9408,General Business,0,0,End User,Prospect,,2/10/2022
0013a00001btgZO,0013a00001btgZOAAY,0053a00000PeierAAB,AUM,0,0,0,0,0,USD,8311,MSP,0,21,Reseller,Customer,2/17/2022,2/10/2022
0013a00001btgdn,0013a00001btgdnAAA,0054w00000AWYqCAAX,AUM,0,0,0,0,0,AUD,957,MSP,1,9,Reseller,Customer,1/10/2022,2/10/2022
0013a00001btgh8,0013a00001btgh8AAA,0053a00000PeiemAAB,AUM,0,0,0,0,0,USD,4664,MSP,0,9,End User,Customer,1/26/2022,2/10/2022
0013a00001btgiy,0013a00001btgiyAAA,0054w00000AWKY4AAP,AUM,0,0,0,0,0,USD,11334,General Business,0,1,Reseller,Customer,1/31/2022,2/10/2022
0013a00001btgkp,0013a00001btgkpAAA,0054w00000AWOcAAAX,AUM,0,0,0,0,0,GBP,2417988101619854,Channel,0,1,End User,Customer,1/19/2022,2/9/2022
0013a00001btgqa,0013a00001btgqaAAA,005j000000BZUboAAH,AMA,0,0,0,0,0,USD,711,MSP,1,19,Reseller,Customer,1/19/2022,2/10/2022
0013a00001btgt1,0013a00001btgt1AAA,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,5676,General Business,0,5,End User,Customer,2/23/2021,8/20/2021
0013a00001btgwX,0013a00001btgwXAAQ,0054w00000AWVgEAAX,AUM,0,0,0,0,0,AUD,2387633029695589,General Business,0,6,End User,Customer,2/7/2022,2/9/2022
0013a00001btgwY,0013a00001btgwYAAQ,0053a00000Q8txVAAR,AUM,0,0,0,0,0,USD,9678,MSP,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001btgxD,0013a00001btgxDAAQ,0054w00000AR0keAAD,AUM,0,0,0,0,0,EUR,1749900583567584,General Business,0,1,End User,Customer,2/1/2022,2/9/2022
0013a00001btgy9,0013a00001btgy9AAA,005j000000Ecf43AAB,AUM,0,0,0,0,0,USD,3919,General Business,0,3,End User,Customer,2/8/2022,2/10/2022
0013a00001btgzb,0013a00001btgzbAAA,0054w00000AWW1MAAX,AUM,0,0,0,0,0,USD,11666,General Business,0,1,End User,Customer,2/9/2022,2/10/2022
0013a00001bth2x,0013a00001bth2xAAA,0054w00000AWW1MAAX,AUM,0,0,0,0,0,USD,7914,Education,0,8,End User,Customer,2/8/2022,2/10/2022
0013a00001bth9Z,0013a00001bth9ZAAQ,0054w00000AWe5MAAT,AUM,0,0,0,0,0,USD,10180,General Business,0,4,End User,Customer,1/19/2022,2/10/2022
0013a00001bthC3,0013a00001bthC3AAI,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,3619,MSP,0,2,Reseller,Customer,4/13/2020,9/9/2021
0013a00001bthHX,0013a00001bthHXAAY,0054w00000AR3YHAA1,AUM,0,0,0,0,0,USD,8463,General Business,0,3,End User,Customer,1/19/2022,2/10/2022
0013a00001bthHv,0013a00001bthHvAAI,0054w00000AWYbWAAX,AUM,0,0,0,0,0,USD,3814,MSP,0,6,Reseller,Customer,2/1/2022,2/3/2022
0013a00001bthNU,0013a00001bthNUAAY,0054w00000AWZfGAAX,AUM,0,0,0,0,0,USD,8356,General Business,0,10,End User,Customer,2/8/2022,2/10/2022
0013a00001bthPm,0013a00001bthPmAAI,0053a00000Q9TBSAA3,AUM,0,0,0,0,0,USD,10823,General Business,0,7,End User,Customer,2/7/2022,2/10/2022
0013a00001bthjr,0013a00001bthjrAAA,0054w00000AWM1RAAX,AUM,0,0,0,0,0,EUR,2191449168543934,General Business,0,1,End User,Customer,2/7/2022,2/9/2022
0013a00001bthnD,0013a00001bthnDAAQ,0054w00000AR2AOAA1,AUM,0,0,0,0,0,USD,5176,MSP,1,8,End User,Customer,1/28/2022,2/10/2022
0013a00001bthrA,0013a00001bthrAAAQ,0053a00000NLpteAAD,AUM,0,0,0,0,0,USD,10199,General Business,0,14,End User,Customer,2/1/2022,2/10/2022
0013a00001bti9w,0013a00001bti9wAAA,0053a00000NIsULAA1,,0,0,0,0,0,USD,6861,Channel,0,2,Reseller,Customer,1/10/2022,2/10/2022
0013a00001btiH1,0013a00001btiH1AAI,0054w00000AWNrOAAX,AUM,0,0,0,0,0,USD,2212181684504623,General Business,0,1,End User,Customer,1/28/2022,2/10/2022
0013a00001btiH3,0013a00001btiH3AAI,0054w00000AR2AnAAL,AUM,0,0,0,0,0,USD,7931,General Business,0,7,End User,Customer,2/8/2022,2/10/2022
0013a00001btiNh,0013a00001btiNhAAI,0054w00000AWJkdAAH,AUM,0,0,0,0,0,USD,9723,Channel,0,1,Reseller,Customer,1/19/2022,2/10/2022
0013a00001btiNq,0013a00001btiNqAAI,0054w00000AR3YMAA1,AUM,0,0,0,0,0,GBP,2045612488114341,MSP,0,8,End User,Customer,11/18/2021,2/9/2022
0013a00001btiT2,0013a00001btiT2AAI,0053a00000PeierAAB,AUM,0,0,0,0,0,USD,10961,MSP,0,6,Reseller,Customer,2/10/2022,2/10/2022
0013a00001btiVs,0013a00001btiVsAAI,0054w00000AWViUAAX,AUM,0,0,0,0,0,USD,1677,MSP,0,11,Reseller,Customer,2/2/2022,2/10/2022
0013a00001btiWv,0013a00001btiWvAAI,0053a00000K45ZlAAJ,,0,0,0,0,0,EUR,2302942764695721,General Business,0,2,End User,Customer,11/17/2021,2/9/2022
0013a00001btiaz,0013a00001btiazAAA,0054w00000AWVgdAAH,AUM,0,0,0,0,0,USD,8861,General Business,0,3,End User,Customer,2/2/2022,2/10/2022
0013a00001btif9,0013a00001btif9AAA,0053a00000Q9TBSAA3,AUM,0,0,0,0,0,USD,7486,MSP,1,7,End User,Customer,1/26/2022,2/10/2022
0013a00001btigd,0013a00001btigdAAA,0053a00000Q8TwqAAF,AUM,0,0,0,0,0,USD,11234,General Business,0,1,End User,Customer,2/3/2022,2/10/2022
0013a00001btioG,0013a00001btioGAAQ,0054w00000AQyvpAAD,AUM,0,0,0,0,0,USD,5178,MSP,0,28,Reseller,Customer,2/8/2022,2/10/2022
0013a00001btitZ,0013a00001btitZAAQ,005j000000Ecf43AAB,AUM,0,0,0,0,0,USD,9110,Channel,0,4,End User,Customer,12/8/2021,2/10/2022
0013a00001btiuT,0013a00001btiuTAAQ,0054w00000AR2AnAAL,AUM,0,0,0,0,0,USD,198,MSP,0,20,Reseller,Customer,2/14/2022,2/10/2022
0013a00001btiuo,0013a00001btiuoAAA,0053a00000NIsULAA1,,0,0,0,0,0,USD,1105583114420373,MSP,0,2,Reseller,Customer,3/3/2021,1/12/2022
0013a00001btivl,0013a00001btivlAAA,0053a00000PeiemAAB,AUM,0,0,0,0,0,USD,6987,MSP,1,5,Reseller,Customer,2/9/2022,2/10/2022
0013a00001btj02,0013a00001btj02AAA,0054w00000AR2AEAA1,AUM,0,0,0,0,0,USD,11178,General Business,0,5,End User,Customer,2/2/2022,2/10/2022
0013a00001btj7L,0013a00001btj7LAAQ,0054w00000AWViUAAX,AUM,0,0,1,1,0,USD,70,MSP,0,15,End User,Customer,2/10/2022,2/10/2022
0013a00001btjCt,0013a00001btjCtAAI,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,426151402455172,MSP,0,0,End User,Prospect,3/25/2019,8/20/2021
0013a00001btjG9,0013a00001btjG9AAI,0053a00000PeierAAB,AUM,0,0,0,0,0,USD,11359,General Business,0,5,End User,Customer,2/3/2022,2/10/2022
0013a00001btjIF,0013a00001btjIFAAY,0053a00000K48hJAAR,,0,0,0,0,0,USD,2320,MSP,0,0,End User,Prospect,1/21/2020,8/19/2021
0013a00001btjLj,0013a00001btjLjAAI,0054w00000AR1shAAD,AUM,0,0,0,0,0,USD,5606,General Business,1,10,End User,Customer,2/24/2022,2/10/2022
0013a00001btjOG,0013a00001btjOGAAY,0053a00000PATyDAAX,AUM,0,0,0,0,0,USD,9905,General Business,0,1,Reseller,Customer,1/19/2022,2/10/2022
0013a00001btjim,0013a00001btjimAAA,0054w00000AWec1AAD,AUM,0,0,0,0,0,USD,2278,MSP,0,33,Reseller,Customer,2/10/2022,2/10/2022
0013a00001btjlX,0013a00001btjlXAAQ,0054w00000AR2AEAA1,AUM,0,0,0,0,0,USD,2888,MSP,0,0,End User,Prospect,1/31/2022,1/26/2022
0013a00001btjy9,0013a00001btjy9AAA,0054w00000AR30jAAD,AUM,0,0,0,0,0,USD,1964,MSP,0,30,Reseller,Customer,2/9/2022,2/10/2022
0013a00001btk9n,0013a00001btk9nAAA,0054w00000AWUTsAAP,AUM,0,0,0,0,0,USD,213,MSP,0,27,Reseller,Customer,2/7/2022,2/10/2022
0013a00001btkIQ,0013a00001btkIQAAY,0053a00000PeierAAB,AUM,0,0,0,0,0,USD,5053,MSP,0,11,Reseller,Customer,2/3/2022,2/3/2022
0013a00001btkTi,0013a00001btkTiAAI,005j000000C0Vd6AAF,AUM,0,0,0,0,0,USD,1463,MSP,0,1,Reseller,Customer,9/17/2021,10/31/2021
0013a00001btkYA,0013a00001btkYAAAY,0054w00000AR2AEAA1,AUM,0,0,0,0,0,USD,745,MSP,0,19,Reseller,Customer,2/8/2022,2/10/2022
0013a00001btkbd,0013a00001btkbdAAA,0054w00000AR2rXAAT,AUM,0,0,0,0,0,USD,2375,MSP,0,15,Reseller,Customer,1/27/2022,2/9/2022
0013a00001btkmy,0013a00001btkmyAAA,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,6692,MSP,0,17,Reseller,Customer,2/10/2022,2/10/2022
0013a00001btlFE,0013a00001btlFEAAY,0054w00000AR29uAAD,AUM,0,0,0,0,0,USD,7488,General Business,0,3,End User,Customer,2/9/2022,2/10/2022
0013a00001btlLy,0013a00001btlLyAAI,0053a00000OcrnkAAB,AUM,0,0,0,0,0,USD,1438,MSP,1,19,End User,Customer,2/9/2022,2/10/2022
0013a00001btlTU,0013a00001btlTUAAY,0053a00000Q8Tw7AAF,AUM,0,0,0,0,0,USD,9167,General Business,0,10,End User,Customer,12/31/2021,9/18/2021
0013a00001btlkD,0013a00001btlkDAAQ,0054w00000AQzJcAAL,AUM,0,0,0,0,0,USD,5815,MSP,0,3,End User,Customer,1/31/2022,2/10/2022
0013a00001btltZ,0013a00001btltZAAQ,0053a00000K4UuyAAF,,0,0,0,0,0,USD,1364,General Business,0,0,End User,Prospect,1/31/2022,8/19/2021
0013a00001btlvz,0013a00001btlvzAAA,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,11448,MSP,0,10,End User,Customer,2/10/2022,2/10/2022
0013a00001btlzT,0013a00001btlzTAAQ,0054w00000AWSE2AAP,AUM,0,0,0,0,0,USD,6551,MSP,0,4,End User,Customer,2/7/2022,2/10/2022
0013a00001btm4d,0013a00001btm4dAAA,0054w00000AR1shAAD,AUM,0,0,0,0,0,USD,2666,General Business,0,121,End User,Customer,2/4/2022,2/10/2022
0013a00001btm66,0013a00001btm66AAA,0054w00000AR2AEAA1,AUM,0,0,0,0,0,USD,4094,MSP,0,9,Reseller,Customer,2/8/2022,2/9/2022
0013a00001btmBv,0013a00001btmBvAAI,0054w00000AR21lAAD,AUM,0,0,0,0,0,USD,11212,Channel,0,1,End User,Customer,1/19/2022,2/10/2022
0013a00001btmiV,0013a00001btmiVAAQ,005j000000C0Vd6AAF,AUM,0,0,0,0,0,GBP,2158,MSP,0,0,End User,Prospect,8/4/2021,8/19/2021
0013a00001btmjs,0013a00001btmjsAAA,0054w00000AR2BgAAL,AMA,0,0,0,0,0,USD,1394,MSP,1,52,Reseller,Customer,2/7/2022,2/10/2022
0013a00001btmsM,0013a00001btmsMAAQ,0054w00000AQyvpAAD,AUM,0,0,0,0,0,USD,6849,General Business,0,9,End User,Customer,1/26/2022,2/4/2022
0013a00001btmsu,0013a00001btmsuAAA,0054w00000AWVgdAAH,AUM,0,0,0,0,0,USD,11556,General Business,0,19,End User,Customer,2/9/2022,2/10/2022
0013a00001btmua,0013a00001btmuaAAA,0053a00000K46EUAAZ,AUM,0,0,0,0,0,USD,11599,General Business,1,11,End User,Customer,1/31/2022,2/10/2022
